,trial,N.pop,skew,lb.tdist,ub.tdist,cover.tdist,width.tdist,lb.bca.exp,ub.bca.exp,cover.bca.exp,width.bca.exp,lb.bayes.sdprior5,ub.bayes.sdprior5,cover.bayes.sdprior5,width.bayes.sdprior5,lb.bayes.sdprior10,ub.bayes.sdprior10,cover.bayes.sdprior10,width.bayes.sdprior10,lb.bayes.sdprior15,ub.bayes.sdprior15,cover.bayes.sdprior15,width.bayes.sdprior15,lb.bayes.sdprior20,ub.bayes.sdprior20,cover.bayes.sdprior20,width.bayes.sdprior20,lb.bayes.sdprior25,ub.bayes.sdprior25,cover.bayes.sdprior25,width.bayes.sdprior25,lb.bayes.sdprior30,ub.bayes.sdprior30,cover.bayes.sdprior30,width.bayes.sdprior30,muprior
79,79,10,-0.9,66.11733848,77.88222792,1,11.76488944,64.51706776,76.69849211,1,12.18142435,68.26998651,74.09137443,0,5.82138792,67.57078962,74.8723159,1,7.301526273,67.88941094,75.17657802,1,7.287167079,67.73057964,75.02451476,1,7.293935121,67.75789119,75.68211989,1,7.924228706,67.54182245,75.27979574,1,7.737973293,70
80,80,10,-0.9,59.51542186,75.15602963,1,15.64060776,60.91680642,76.26606124,1,15.34925482,65.65718985,73.27647374,1,7.619283897,63.71834116,74.96341462,1,11.24507346,63.30539078,76.42624869,1,13.12085791,62.96297658,76.35226535,1,13.38928877,61.73257684,76.53938817,1,14.80681132,61.38748843,75.24073387,1,13.85324544,70
81,81,10,-0.9,54.2011272,73.44367958,1,19.24255239,52.38476061,73.31939688,1,20.93463627,64.08686404,73.02974884,1,8.942884806,63.49534861,73.10743286,1,9.612084245,61.89969309,75.4315921,1,13.53189901,61.48509706,74.09473511,1,12.60963805,60.82127994,75.09122344,1,14.2699435,59.85834529,74.04393034,1,14.18558505,70
82,82,10,-0.9,59.17880003,80.29389664,1,21.11509661,54.76667617,78.2472358,1,23.48055963,66.19271072,73.80665657,1,7.613945853,64.88443723,75.11440717,1,10.22996994,64.8461123,74.79185892,1,9.945746615,63.3261526,75.64492075,1,12.31876815,64.50242739,76.04525681,1,11.54282942,62.89693626,77.17536016,1,14.2784239,70
83,83,10,-0.9,67.97572192,80.07944196,1,12.10372005,68.54070763,81.30134613,0,12.7606385,67.72153431,74.65883786,1,6.937303545,67.42201245,76.34271299,1,8.920700542,67.46361473,76.7750815,1,9.311466772,66.43519471,77.34454597,1,10.90935125,68.23982327,78.5141152,0,10.27429193,67.45251751,78.55829521,1,11.10577769,70
84,84,10,-0.9,65.71708445,74.50143644,1,8.784351993,65.18834872,73.8914905,1,8.703141779,67.48177306,72.57241814,1,5.090645075,67.18769632,72.81227249,1,5.624576163,67.17166914,73.0799549,1,5.908285751,67.48991583,73.15870263,1,5.668786798,67.00614183,73.16027868,1,6.15413685,66.84914748,73.0541962,1,6.20504872,70
85,85,10,-0.9,59.9105303,78.54917163,1,18.63864134,58.51858686,77.02693006,1,18.5083432,65.80131203,73.24662646,1,7.44531443,65.06364339,74.55390657,1,9.490263177,64.3459872,74.81179367,1,10.46580646,63.72335261,75.27716003,1,11.55380742,63.08667745,75.81729066,1,12.7306132,64.6917086,76.42696619,1,11.73525758,70
86,86,10,-0.9,58.67642951,76.89749046,1,18.22106095,55.57094062,74.73914948,1,19.16820887,65.30532628,73.56546804,1,8.260141759,64.1486374,74.72559787,1,10.57696047,62.97047296,75.0420853,1,12.07161234,62.24906089,75.18816944,1,12.93910855,62.3526596,75.28378393,1,12.93112433,61.75013986,74.68199629,1,12.93185643,70
87,87,10,-0.9,62.92857107,82.97845708,1,20.049886,60.89676983,80.76385485,1,19.86708502,67.66576967,74.66024989,1,6.994480226,66.65258357,75.93006522,1,9.277481657,66.87095127,76.74984426,1,9.878892997,66.84700264,76.44346497,1,9.596462334,66.61909451,77.29691655,1,10.67782204,67.06613607,77.95647349,1,10.89033741,70
88,88,10,-0.9,62.37997171,77.38785414,1,15.00788243,62.58466723,78.21329638,1,15.62862915,66.09977629,73.47294871,1,7.373172428,65.19586376,74.29213131,1,9.096267551,64.5516338,75.11124143,1,10.55960763,64.54176178,75.03345395,1,10.49169217,64.51092919,75.46681516,1,10.95588598,64.41030033,76.19803715,1,11.78773682,70
89,89,10,-0.9,56.50516262,73.43534966,1,16.93018705,56.23070565,73.5842778,1,17.35357215,65.4769544,72.44452836,1,6.967573956,62.85359773,72.52205567,1,9.668457942,62.22473891,73.00364274,1,10.77890383,62.70097797,74.07239412,1,11.37141615,60.56335094,73.53422156,1,12.97087062,60.03783091,73.22972291,1,13.191892,70
90,90,10,-0.9,56.66812252,78.52830933,1,21.86018682,48.49993029,75.41801737,1,26.91808708,65.58378198,74.21382138,1,8.630039394,64.61349037,75.96116453,1,11.34767416,60.99483388,77.38626431,1,16.39143043,63.37161036,78.27299591,1,14.90138555,61.04798348,81.40561907,1,20.35763558,64.23567866,80.04686926,1,15.8111906,70
91,91,10,-0.9,61.75823739,73.98457869,1,12.2263413,61.32555665,73.98483265,1,12.659276,65.68264153,74.5342625,1,8.851620979,63.08806439,76.54012768,1,13.45206329,64.24490254,78.69017047,1,14.44526792,62.30464345,79.64512798,1,17.34048453,61.22688316,80.47116414,1,19.24428097,61.05198793,80.4833491,1,19.43136118,70
92,92,10,-0.9,52.30447798,73.80502745,1,21.50054947,53.57247823,74.10218832,1,20.52971009,64.63869919,72.86065262,1,8.221953438,63.11439331,74.52188941,1,11.4074961,61.87562466,74.35357667,1,12.47795201,60.1663602,74.02602411,1,13.85966391,59.21481114,74.62291055,1,15.40809941,57.23013868,74.58509746,1,17.35495878,70
93,93,10,-0.9,67.78344028,77.22167202,1,9.438231735,65.47202591,75.9114517,1,10.43942578,65.80758436,74.56917628,1,8.761591921,65.46337627,76.79270682,1,11.32933055,64.68056874,78.46917191,1,13.78860316,63.30644998,79.358529,1,16.05207903,62.80104948,80.43599592,1,17.63494644,60.54687617,79.76893622,1,19.22206004,70
94,94,10,-0.9,57.49779896,71.36005058,1,13.86225163,57.95215477,71.21799282,1,13.26583805,64.93125798,72.07413244,1,7.142874455,62.8708394,72.38449325,1,9.513653852,61.2850883,72.29348077,1,11.00839247,61.01363326,72.0863645,1,11.07273124,60.88122619,72.76929847,1,11.88807228,60.13948311,71.86506272,1,11.72557961,70
95,95,10,-0.9,57.72904262,76.93057524,1,19.20153262,54.67026886,74.98038654,1,20.31011768,65.51775978,72.99680668,1,7.479046894,63.95119145,73.60495462,1,9.653763166,63.05483139,74.18395861,1,11.12912722,62.23595193,74.9078785,1,12.67192657,63.13265677,75.85671973,1,12.72406296,61.38215832,74.90018071,1,13.51802239,70
96,96,10,-0.9,63.05408278,77.43109241,1,14.37700963,62.58423516,76.69804678,1,14.11381162,66.55929525,73.66033673,1,7.101041484,65.88597038,74.44652703,1,8.560556651,65.5650725,74.74399719,1,9.178924689,64.94593982,75.05033959,1,10.10439977,65.95163872,75.11137967,1,9.159740951,64.90081878,75.45988112,1,10.55906234,70
97,97,10,-0.9,74.46752912,79.12762735,0,4.660098237,74.64839896,79.33927151,0,4.690872553,73.41859758,77.22534079,0,3.80674321,73.71960267,77.97923427,0,4.259631595,74.2070752,78.43273668,0,4.225661476,74.3055086,78.58965287,0,4.28414427,74.12392938,78.78397405,0,4.660044675,74.48314309,78.5646289,0,4.081485816,70
98,98,10,-0.9,57.57190824,72.86389259,1,15.29198435,56.17729737,71.56288877,1,15.3855914,64.96361865,72.09099639,1,7.127377739,62.93226869,72.06271902,1,9.130450328,62.0484557,72.15953754,1,10.11108184,62.09489555,72.23890387,1,10.14400832,61.60999539,72.26541448,1,10.65541909,60.95151015,71.67261123,1,10.72110108,70
99,99,10,-0.9,52.79038392,72.36334315,1,19.57295923,51.22457199,70.46492837,1,19.24035638,64.11890065,71.95240038,1,7.833499738,62.06069676,71.14548897,1,9.084792207,60.67329609,70.5496974,1,9.876401313,60.3933809,70.44898227,1,10.05560136,59.57265467,71.12974277,1,11.5570881,58.95795959,71.18787048,1,12.22991089,70
100,100,10,-0.9,42.16656591,74.91065929,1,32.74409339,40.78602221,72.00122503,1,31.21520282,65.68307725,74.00033609,1,8.317258832,63.14624289,75.92839646,1,12.78215357,61.96170915,75.86198789,1,13.90027874,60.81833634,77.03032819,1,16.21199185,61.93294545,77.96974849,1,16.03680304,57.57297245,80.7521435,1,23.17917105,70
101,1,10,-0.5,56.53267402,77.47842879,1,20.94575477,55.98001777,76.5336502,1,20.55363243,65.74818385,73.24778082,1,7.49959697,65.01093434,74.87292258,1,9.861988236,63.55623651,74.75122261,1,11.1949861,61.47170781,75.22169359,1,13.74998578,61.90826804,75.18976406,1,13.28149603,61.59594016,75.47221806,1,13.8762779,70
102,2,10,-0.5,58.90813263,81.94374896,1,23.03561633,55.69249036,79.56395791,1,23.87146754,65.65558727,74.09621227,1,8.440624998,64.91580812,75.1304436,1,10.21463548,64.38756109,76.6048184,1,12.2172573,63.81487116,77.57165412,1,13.75678295,64.25032923,77.44496438,1,13.19463515,63.91632922,77.65649856,1,13.74016934,70
103,3,10,-0.5,52.08563895,72.38449387,1,20.29885492,47.72902218,69.63803429,1,21.90901212,63.98200476,71.42396685,1,7.441962084,62.18744735,71.3656732,1,9.178225849,60.73957852,70.84025944,1,10.10068092,59.67020258,71.06448437,1,11.39428179,59.41872443,70.18929765,1,10.77057321,59.04779991,70.92278777,1,11.87498786,70
104,4,10,-0.5,53.92752679,77.0710823,1,23.1435555,51.00941448,75.36207138,1,24.3526569,65.73697267,73.44948464,1,7.712511969,62.8330837,74.3236398,1,11.49055609,62.18898086,75.46886725,1,13.27988639,60.4651908,73.94413761,1,13.47894681,59.58423451,76.8944104,1,17.31017589,61.31938645,76.67610528,1,15.35671882,70
105,5,10,-0.5,54.35636157,77.87052781,1,23.51416624,51.25040393,75.33720334,1,24.08679941,65.55525269,73.16010861,1,7.604855921,63.71119757,73.83565153,1,10.12445396,63.14899968,74.53399995,1,11.38500027,61.06615457,74.86872036,1,13.80256579,60.38612864,75.34928518,1,14.96315654,60.23063829,74.23986808,1,14.00922979,70
106,6,10,-0.5,58.81381191,73.91261534,1,15.09880343,59.17990704,74.14654628,1,14.96663924,65.0375439,72.66289781,1,7.625353911,64.17612331,73.9219707,1,9.745847385,63.11123326,73.79335177,1,10.6821185,61.67597689,73.89359186,1,12.21761497,62.74698373,74.19765673,1,11.45067301,60.6260464,73.2003461,1,12.5742997,70
107,7,10,-0.5,60.27780254,79.20682166,1,18.92901912,59.66764198,78.7740037,1,19.10636173,66.08126775,73.65530999,1,7.57404224,64.40524153,74.3657214,1,9.960479874,65.45467577,76.65842709,1,11.20375131,63.28186515,75.4452714,1,12.16340626,63.28683504,75.70651882,1,12.41968379,63.21482365,76.11570829,1,12.90088464,70
108,8,10,-0.5,52.74114379,76.17843851,1,23.43729472,52.95080641,75.29428138,1,22.34347497,65.42520756,73.22431077,1,7.799103207,63.67779778,74.35405564,1,10.67625786,61.92085914,74.47887445,1,12.5580153,60.64616825,74.65055895,1,14.0043907,59.31673866,73.53118793,1,14.21444927,61.05711516,75.65111883,1,14.59400367,70
109,9,10,-0.5,59.41124187,87.55776423,1,28.14652236,51.1088526,81.76909955,1,30.66024695,66.4810344,74.64636525,1,8.165330847,66.3420484,76.48068437,1,10.13863597,65.30008454,76.69015755,1,11.39007301,65.53101953,78.3714039,1,12.84038437,65.65276783,79.73166562,1,14.07889779,66.04958234,80.52151823,1,14.47193589,70
110,10,10,-0.5,60.82054853,81.21273503,1,20.3921865,59.82870356,80.44279543,1,20.61409187,66.69212048,74.21628226,1,7.524161783,65.23834346,75.54343799,1,10.30509453,64.21713563,77.30887545,1,13.09173982,63.77147615,77.11773801,1,13.34626187,64.49692348,77.51029379,1,13.01337031,65.09167073,78.02999281,1,12.93832208,70
111,11,10,-0.5,64.66857841,81.01769747,1,16.34911906,63.17951485,79.97024047,1,16.79072562,67.36105309,74.34816696,1,6.987113872,67.22358178,75.78918787,1,8.565606095,66.09809261,76.23837411,1,10.1402815,67.17853846,77.02723442,1,9.848695958,67.17786451,76.88983017,1,9.711965657,66.74375731,76.84513322,1,10.10137591,70
112,12,10,-0.5,63.61351095,73.89910155,1,10.2855906,63.76968523,73.70542017,1,9.935734936,66.33955776,72.6601705,1,6.320612737,65.41496536,73.1069217,1,7.69195634,64.88896806,73.58427509,1,8.695307033,64.51537043,74.02093097,1,9.505560546,65.10469322,73.30424499,1,8.199551766,64.12602429,73.79623697,1,9.670212685,70
113,13,10,-0.5,68.17978452,82.57781722,0,14.3980327,68.03776827,82.7912511,0,14.75348283,66.22798767,74.50304855,1,8.275060881,65.2895748,76.1847663,1,10.8951915,65.98964881,78.48777936,1,12.49813055,62.62777325,78.74469018,1,16.11691693,64.32249564,81.71162122,1,17.38912559,64.30493602,82.14577089,1,17.84083488,70
114,14,10,-0.5,60.88524742,79.63113003,1,18.74588262,61.23191049,79.66486819,1,18.4329577,66.46029911,74.08646362,1,7.626164508,64.69026934,75.77140512,1,11.08113578,64.36786807,76.25964633,1,11.89177826,65.06836326,76.59296009,1,11.52459683,65.63623107,78.54376591,1,12.90753484,64.18831481,77.18352965,1,12.99521483,70
115,15,10,-0.5,49.2859943,71.19676371,1,21.91076941,52.07228427,74.1181639,1,22.04587962,63.84786108,71.79791935,1,7.95005827,61.81124166,72.2503846,1,10.43914294,60.08329954,71.85196805,1,11.76866852,59.20097948,71.50356241,1,12.30258292,58.42931163,72.58662012,1,14.15730849,57.28168368,71.51822923,1,14.23654556,70
116,16,10,-0.5,63.02847992,77.34854503,1,14.32006511,62.775648,78.10955801,1,15.33391,66.42721899,73.74661617,1,7.319397184,65.11295021,74.66215904,1,9.549208832,64.28917382,75.32171122,1,11.0325374,63.66578078,76.13634377,1,12.47056298,63.32913654,75.8623501,1,12.53321355,64.50553162,77.10673442,1,12.6012028,70
117,17,10,-0.5,57.31735815,76.68646665,1,19.3691085,57.56611394,76.17593274,1,18.6098188,65.90276958,73.11267886,1,7.209909279,64.39777587,73.60383046,1,9.206054594,63.88862032,75.81603467,1,11.92741435,62.12578691,75.6623519,1,13.536565,61.81942059,75.36372167,1,13.54430107,62.29449997,75.85946298,1,13.56496301,70
118,18,10,-0.5,50.34789896,71.73981113,1,21.39191217,47.82114968,69.23265179,1,21.41150211,65.37793148,73.77773878,1,8.399807305,64.28985421,76.12567989,1,11.83582567,64.13259811,77.62581927,1,13.49322116,62.59172301,78.54730343,1,15.95558042,60.41008981,78.51348149,1,18.10339169,60.24628177,79.23157986,1,18.98529808,70
119,19,10,-0.5,64.09099132,79.13942483,1,15.04843351,64.71138557,79.2228591,1,14.51147353,66.84297489,73.7641115,1,6.921136617,66.38577987,75.11081671,1,8.725036847,66.28183436,75.56963354,1,9.287799184,65.83234979,76.45427897,1,10.62192918,65.96976908,76.59810404,1,10.62833496,65.54586289,76.77973674,1,11.23387386,70
120,20,10,-0.5,54.9559913,79.16660988,1,24.21061859,56.05344236,79.50909864,1,23.45565628,65.65922984,74.26333143,1,8.604101581,64.69673047,76.18234868,1,11.48561821,62.22400497,76.81769329,1,14.59368832,62.37125014,77.5024819,1,15.13123177,64.349835,78.72053933,1,14.37070434,59.14236144,79.43937943,1,20.29701799,70
121,21,10,-0.5,60.88913376,77.25054433,1,16.36141056,61.91576622,78.72274137,1,16.80697515,66.12840824,73.95782322,1,7.829414974,65.34831867,75.33441499,1,9.986096322,64.01869186,76.30611632,1,12.28742446,63.08545018,76.95330584,1,13.86785566,63.30959791,76.14995924,1,12.84036133,62.68229983,77.55182545,1,14.86952563,70
122,22,10,-0.5,60.70161929,75.05033308,1,14.34871379,59.28662899,73.87548178,1,14.58885279,65.27738563,73.20439629,1,7.927010663,64.08549472,73.52900752,1,9.443512797,63.69783721,75.26453338,1,11.56669617,63.15924035,75.14649972,1,11.98725937,62.80355762,74.64437278,1,11.84081516,62.97322817,75.50750601,1,12.53427784,70
123,23,10,-0.5,62.65117368,81.64264808,1,18.9914744,62.78007204,81.04057174,1,18.26049971,67.11249365,74.36085602,1,7.248362369,65.62041295,75.88227391,1,10.26186096,66.66137855,76.22704633,1,9.565667782,66.0345113,77.48745966,1,11.45294836,64.53238427,77.35354408,1,12.82115981,66.71080015,79.6472975,1,12.93649734,70
124,24,10,-0.5,68.30878308,79.86496082,0,11.55617774,69.2892865,81.23966385,0,11.95037736,67.54806804,74.5722939,1,7.024225856,67.48448007,76.23079331,1,8.746313242,67.29073225,76.4350791,1,9.144346845,67.65310119,77.59837119,1,9.945269997,67.94671456,78.59394153,1,10.64722696,67.60405087,79.02149785,1,11.41744698,70
125,25,10,-0.5,54.04419224,77.93989105,1,23.89569881,48.53506973,76.34642062,1,27.81135089,65.48772746,73.28856544,1,7.800837976,62.98939548,73.36398595,1,10.37459047,62.6848334,74.05317039,1,11.36833698,60.36239093,74.25267892,1,13.89028799,61.22732121,75.66137116,1,14.43404995,59.73174784,73.31837701,1,13.58662917,70
126,26,10,-0.5,51.64835841,79.40969361,1,27.76133521,49.01496415,77.22213849,1,28.20717434,65.59978086,73.63710651,1,8.037325653,63.40160582,74.75456835,1,11.35296253,62.86924226,75.8533556,1,12.98411334,62.8843488,76.55340182,1,13.66905301,62.16459102,76.03340166,1,13.86881063,60.52776494,75.2003697,1,14.67260476,70
127,27,10,-0.5,58.6808386,74.0767315,1,15.3958929,58.82496723,74.1761523,1,15.35118507,65.20608292,72.65336524,1,7.447282314,63.85030882,72.37269624,1,8.522387423,62.46062539,73.06763982,1,10.60701443,60.86593784,72.58296164,1,11.71702381,61.11641002,72.2468053,1,11.13039527,61.99091973,72.25096035,1,10.26004062,70
128,28,10,-0.5,57.60853199,81.41309096,1,23.80455897,48.04776004,78.08740285,1,30.03964282,65.53248476,73.96741454,1,8.434929777,64.7848214,74.44829515,1,9.663473753,64.27322303,76.25065987,1,11.97743684,63.3767429,77.99405852,1,14.61731561,62.00548608,76.9563991,1,14.95091302,63.05354105,78.15066912,1,15.09712807,70
129,29,10,-0.5,56.5317496,77.69637232,1,21.16462272,56.29286163,77.34248934,1,21.04962771,66.23411748,73.57205481,1,7.337937323,64.10360669,74.70609758,1,10.60249089,61.90890026,75.07718208,1,13.16828182,62.61316683,74.98971386,1,12.37654702,62.39720526,75.0816743,1,12.68446904,62.89362987,75.25512835,1,12.36149849,70
130,30,10,-0.5,61.16591188,79.49556326,1,18.32965138,61.02942583,79.28380493,1,18.25437909,66.41923164,73.74424967,1,7.325018033,65.01511395,75.60768289,1,10.59256894,65.55029276,76.27501126,1,10.72471849,64.57400779,76.56146005,1,11.98745226,64.01601975,78.05797251,1,14.04195276,64.11749583,77.14968673,1,13.0321909,70
131,31,10,-0.5,65.47559237,79.76887701,1,14.29328464,65.35119022,80.44036364,1,15.08917341,66.86028108,74.60633443,1,7.746053356,66.51687238,76.31680311,1,9.799930731,66.28624165,77.76251674,1,11.47627509,65.66042279,77.93599896,1,12.27557618,64.93251018,78.55262521,1,13.62011503,66.47922722,78.60890983,1,12.12968261,70
132,32,10,-0.5,59.20147811,72.78955846,1,13.58808036,60.22077652,73.32201472,1,13.1012382,65.8765783,74.14284635,1,8.266268049,64.41621026,75.98743529,1,11.57122504,63.59058008,77.74712747,1,14.1565474,61.35158107,79.00807502,1,17.65649395,62.74427655,81.53439613,1,18.79011957,58.02491958,82.05811982,1,24.03320024,70
133,33,10,-0.5,57.8926757,74.53263314,1,16.63995743,58.33892733,74.4632439,1,16.12431657,64.80773995,72.69428544,1,7.886545495,63.17000928,73.64816137,1,10.47815209,62.32787714,73.6741983,1,11.34632116,61.92997193,74.55313608,1,12.62316415,60.15542054,73.41832,1,13.26289946,61.68256967,74.20429945,1,12.52172979,70
134,34,10,-0.5,57.10646391,72.76473852,1,15.65827461,51.67219044,70.57150304,1,18.8993126,64.39317929,71.83461073,1,7.441431442,62.96380543,72.18547676,1,9.221671332,61.77726556,71.97039994,1,10.19313438,60.95288935,72.35738834,1,11.40449899,61.48183702,71.31162623,1,9.829789211,61.5177708,71.7629801,1,10.2452093,70
135,35,10,-0.5,57.03399605,76.52466391,1,19.49066786,51.36201983,72.6534331,1,21.29141328,65.34056979,72.72493281,1,7.384363018,63.95754051,72.74790145,1,8.79036094,62.59372038,73.07645582,1,10.48273544,62.82826867,74.34794377,1,11.5196751,61.74050213,73.52890733,1,11.7884052,61.22565817,73.66933378,1,12.44367561,70
136,36,10,-0.5,52.07433772,76.43228666,1,24.35794894,50.57865118,75.40496291,1,24.82631173,64.9524515,73.0986468,1,8.146195293,63.09575325,73.93438504,1,10.8386318,61.52315484,73.63624138,1,12.11308655,59.90352399,73.75768946,1,13.85416546,59.17500047,75.13696526,1,15.96196479,61.26165079,74.69070882,1,13.42905803,70
137,37,10,-0.5,64.27998046,74.19510309,1,9.915122629,63.92936116,73.52748501,1,9.598123845,66.76780223,72.52106996,1,5.753267728,65.85431521,73.09711372,1,7.242798513,66.04912382,73.18380341,1,7.134679596,65.77884132,73.00563596,1,7.226794644,65.60079441,73.15874264,1,7.557948231,65.09865635,72.65223916,1,7.553582802,70
138,38,10,-0.5,61.59426706,75.67438387,1,14.08011681,62.54447641,76.54100187,1,13.99652546,66.09651088,73.34461123,1,7.248100342,65.254936,73.59291097,1,8.337974966,64.81591755,74.48013292,1,9.664215371,62.89103317,74.55770636,1,11.66667319,63.46251017,74.5921968,1,11.12968663,62.9859875,75.39468934,1,12.40870184,70
139,39,10,-0.5,65.865589,75.23694208,1,9.371353077,66.66716136,75.42709344,1,8.75993208,67.53024364,73.31668869,1,5.786445046,67.34427087,73.64467709,1,6.300406223,67.01519817,74.27402653,1,7.258828358,66.08017242,74.46654652,1,8.386374107,66.79580336,74.28102587,1,7.485222517,67.15993103,74.18045657,1,7.020525539,70
140,40,10,-0.5,52.69047184,73.26472269,1,20.57425085,51.94700319,71.8765926,1,19.92958941,64.86638661,72.02351827,1,7.157131658,62.2382154,72.31708602,1,10.07887062,61.19400217,72.73269557,1,11.53869341,60.69875726,72.99089377,1,12.29213651,60.61004385,72.56411914,1,11.95407529,59.58695502,72.92984384,1,13.34288882,70
141,41,10,-0.5,57.26499869,74.65200539,1,17.38700669,57.21107491,75.51716221,1,18.30608731,65.63697261,73.48585742,1,7.848884814,64.03418699,74.25647533,1,10.22228834,62.9400427,74.40663518,1,11.46659247,61.33197314,74.74063419,1,13.40866106,61.40556457,73.90983218,1,12.50426761,60.38007774,75.12556529,1,14.74548754,70
142,42,10,-0.5,51.68950013,69.91972081,1,18.23022068,51.61463329,68.69912814,1,17.08449485,64.2959377,72.08554677,1,7.789609065,61.18847943,71.59549696,1,10.40701753,60.32635447,72.37173724,1,12.04538278,58.14981635,71.41393799,1,13.26412164,58.49976342,70.60718911,1,12.10742569,57.56566966,71.87745394,1,14.31178429,70
143,43,10,-0.5,62.75550709,79.75498404,1,16.99947695,62.85215735,79.29563942,1,16.44348207,66.9602323,74.2656319,1,7.305399602,65.77991454,75.01766443,1,9.237749891,65.8337459,75.80917939,1,9.975433496,65.48323143,75.96314239,1,10.47991096,66.10879128,75.84803619,1,9.739244919,65.39294428,76.84437114,1,11.45142686,70
144,44,10,-0.5,62.74520516,76.46143477,1,13.7162296,62.72228769,76.86289485,1,14.14060717,66.48492084,73.84317912,1,7.358258289,65.53197108,74.02528062,1,8.493309541,64.94212866,74.60061509,1,9.658486428,64.5733387,74.71575444,1,10.14241573,64.89987556,75.81878814,1,10.91891257,64.28948083,75.03367666,1,10.74419582,70
145,45,10,-0.5,56.54136172,72.48177358,1,15.94041186,56.56834683,71.18296793,1,14.6146211,64.7856824,72.35495079,1,7.569268395,63.01589915,72.66723376,1,9.651334614,61.15008698,72.45572964,1,11.30564266,61.68682229,72.93529644,1,11.24847415,61.05147864,72.51093247,1,11.45945383,58.19650605,72.9334471,1,14.73694105,70
146,46,10,-0.5,49.13039266,70.86256334,1,21.73217068,48.9610573,70.29224693,1,21.33118963,64.15945633,72.55637897,1,8.396922644,62.15155444,72.36778284,1,10.2162284,61.23374109,73.6307604,1,12.39701931,59.12228049,70.91318891,1,11.79090842,56.99649482,72.99422659,1,15.99773178,57.05475474,72.14396082,1,15.08920608,70
147,47,10,-0.5,64.37405605,80.35467798,1,15.98062193,64.98389844,80.7353897,1,15.75149126,66.62118169,74.57244234,1,7.951260648,66.39073738,75.81716798,1,9.426430605,65.83529621,76.65976071,1,10.8244645,65.89787747,78.46660571,1,12.56872824,64.88473792,79.58499336,1,14.70025544,65.53819401,79.1339209,1,13.59572689,70
148,48,10,-0.5,65.67392105,80.98822818,1,15.31430713,64.41930392,79.46174831,1,15.04244439,66.39406403,74.98794874,1,8.593884714,66.31019138,78.33891962,1,12.02872824,64.9960689,78.33674098,1,13.34067208,63.54011824,79.01412931,1,15.47401107,62.33029576,80.6580621,1,18.32776634,65.15628381,82.15430685,1,16.99802303,70
149,49,10,-0.5,57.45448255,80.14396711,1,22.68948456,58.11547223,79.51696078,1,21.40148855,66.10755203,74.19190497,1,8.084352945,64.60573125,74.92579465,1,10.3200634,64.34155229,77.29517238,1,12.95362009,61.18858833,77.50342913,1,16.3148408,62.35372394,77.53581421,1,15.18209028,63.67708368,79.83442478,1,16.1573411,70
150,50,10,-0.5,57.13699739,81.76159018,1,24.62459279,51.42832611,79.38055963,1,27.95223352,65.862726,73.72395682,1,7.861230823,64.90988973,75.34183166,1,10.43194193,63.0984968,75.90731003,1,12.80881322,64.29259031,76.26678,1,11.97418969,63.10718464,76.4600733,1,13.35288866,62.83387058,76.28572598,1,13.4518554,70
151,51,10,-0.5,51.08468171,69.97015536,1,18.88547365,52.90268183,72.10997096,1,19.20728914,64.47864495,72.68248832,1,8.203843371,61.73809135,72.61465271,1,10.87656135,58.96839177,71.12322149,1,12.15482972,58.75711585,71.80726659,1,13.05015075,56.68057288,72.2585846,1,15.57801172,58.38395077,72.11314658,1,13.72919581,70
152,52,10,-0.5,56.53498304,75.80633971,1,19.27135667,55.5810935,75.33157868,1,19.75048518,65.57158468,73.61408071,1,8.042496032,64.13503986,73.83738602,1,9.702346159,62.72943783,74.88526792,1,12.15583009,62.70043349,74.46528158,1,11.76484809,61.77258349,74.83242796,1,13.05984448,61.03771935,75.00138157,1,13.96366222,70
153,53,10,-0.5,58.06471562,80.04281889,1,21.97810327,58.07082775,79.32641137,1,21.25558362,65.85351567,73.64688405,1,7.793368381,64.08989626,75.63303382,1,11.54313756,64.82515583,75.79368816,1,10.96853233,63.99556542,75.97175365,1,11.97618823,62.68590242,78.05006508,1,15.36416266,64.11414284,76.59549023,1,12.48134739,70
154,54,10,-0.5,60.23395986,79.31035734,1,19.07639747,58.74816229,77.88023811,1,19.13207582,65.62954596,73.9216571,1,8.292111141,65.29799641,74.68510604,1,9.387109624,63.56697455,75.55904,1,11.99206545,65.22492707,75.54823335,1,10.32330628,63.93122835,75.50478592,1,11.57355757,64.11157829,77.75514074,1,13.64356245,70
155,55,10,-0.5,54.85884305,72.53139686,1,17.67255381,54.60676145,71.96158399,1,17.35482254,64.8988191,72.43375852,1,7.534939424,62.9974472,72.21325721,1,9.215810007,62.11406118,73.84383491,1,11.72977373,60.13166771,71.76210107,1,11.63043336,60.16305407,72.6146995,1,12.45164543,60.36357484,74.9196836,1,14.55610876,70
156,56,10,-0.5,64.94428182,80.19241007,1,15.24812825,63.92346718,78.93124174,1,15.00777456,67.07764516,74.44142478,1,7.363779619,66.55296151,75.80653071,1,9.253569204,65.65033013,77.06796969,1,11.41763956,66.44295057,77.32041461,1,10.87746404,66.56521339,76.79357695,1,10.22836356,67.02344085,77.60227978,1,10.57883894,70
