"","trial","N.pop","skew","lb.tdist","ub.tdist","cover.tdist","width.tdist","lb.bca.exp","ub.bca.exp","cover.bca.exp","width.bca.exp","lb.bayes.sdprior","ub.bayes.sdprior","cover.bayes.sdprior","width.bayes.sdprior"
"151",51,7,-0.5,63.1415339292919,94.3944442935971,1,31.2529103643052,60.3391994473301,91.1166725560103,1,30.7774731086802,71.5839409342059,93.2219858872175,1,21.6380449530116
"152",52,7,-0.5,64.232837622664,88.938815641148,1,24.705978018484,61.7148260628192,86.07613956819,1,24.3613135053707,69.4697213057023,86.8003123406987,1,17.3305910349964
"153",53,7,-0.5,55.7279042495786,83.7231253287264,1,27.9952210791478,56.1995779652317,83.5833792165899,1,27.3838012513582,61.3247010568102,82.05570546348,1,20.7310044066697
"154",54,7,-0.5,62.7324111411901,86.2717509105531,1,23.539339769363,61.3745216351267,86.2567276733884,1,24.8822060382617,67.7083543594356,84.3567997678479,1,16.6484454084123
"155",55,7,-0.5,49.5583166707097,87.6947164079064,1,38.1363997371967,49.8181475994434,87.7931422553014,1,37.974994655858,60.6052279318071,87.0533836937912,1,26.4481557619841
"156",56,7,-0.5,53.7988596641988,90.0720571282249,1,36.2731974640261,45.6372521707089,85.5984219230573,1,39.9611697523484,63.9301039608014,89.047204833276,1,25.1171008724746
"157",57,7,-0.5,56.7093105569786,84.072203083458,1,27.3628925264794,56.5007526993337,83.0607931910765,1,26.5600404917429,63.0353142289309,82.3519693095499,1,19.3166550806189
"158",58,7,-0.5,53.2842378415548,82.1633466181706,1,28.8791087766158,49.389970609171,79.2043175962687,1,29.8143469870977,59.9098485737857,80.2653627486661,1,20.3555141748804
"159",59,7,-0.5,59.328790619937,90.082097882846,1,30.7533072629091,60.8382219841165,91.1120397634447,1,30.2738177793282,66.8677381953664,88.5084856939202,1,21.6407474985538
"160",60,7,-0.5,64.4935863887066,86.922201837845,1,22.4286154491384,62.0373474613221,84.8521501893861,1,22.8148027280639,68.6644967526559,84.8885722838208,1,16.224075531165
"161",61,7,-0.5,59.8701020569891,84.7456091091446,1,24.8755070521555,60.7283026766345,85.0280031212486,1,24.2997004446141,64.8957319827373,82.1425216384109,1,17.2467896556736
"162",62,7,-0.5,62.8351621898925,88.4896179252749,1,25.6544557353824,61.8189269211436,87.2957585774172,1,25.4768316562736,68.4757316658422,86.670321715449,1,18.1945900496068
"163",63,7,-0.5,64.8101694371991,90.0264516474045,1,25.2162822102054,63.476723235626,89.6228387641154,1,26.1461155284893,70.0795412854269,88.9665814075559,1,18.887040122129
"164",64,7,-0.5,64.6097857800826,86.8062254287178,1,22.1964396486353,58.2585782317165,84.0679775926411,1,25.8093993609247,68.7303008659676,84.6890305400873,1,15.9587296741196
"165",65,7,-0.5,59.2442236908387,82.2491732952992,1,23.0049496044606,56.1792259757924,80.1762173977469,1,23.9969914219545,63.3947848446981,80.0204834827914,1,16.6256986380933
"166",66,7,-0.5,67.7462572548416,94.4951166162532,1,26.7488593614116,62.0730298335928,90.5720292057686,1,28.4989993721759,74.1735682861053,93.9140427330086,1,19.7404744469034
"167",67,7,-0.5,58.2898004315943,79.0299641912047,1,20.7401637596104,57.3131235656407,77.9260457934066,0,20.6129222277659,62.1302348818031,76.9753511270126,0,14.8451162452096
"168",68,7,-0.5,57.9231682376531,92.1158927678315,1,34.1927245301784,57.9048941752343,90.6998914031318,1,32.7949972278975,66.9166894469951,91.4673024784862,1,24.5506130314911
"169",69,7,-0.5,70.2402659942949,95.3769389674794,1,25.1366729731845,62.3928621221789,90.8427657921667,1,28.4499036699878,75.7403359988065,94.8896967573576,1,19.1493607585511
"170",70,7,-0.5,62.2155994911881,91.0725985037759,1,28.8569990125878,62.7166954277094,91.8445526138076,1,29.1278571860983,68.1503628543303,89.7710751516953,1,21.620712297365
"171",71,7,-0.5,58.5827380099004,86.8482468650314,1,28.265508855131,57.8532194823732,84.7639026465303,1,26.9106831641571,65.4170906346829,85.0159056510613,1,19.5988150163783
"172",72,7,-0.5,68.4616958211719,95.0974745385377,1,26.6357787173659,62.906487411352,91.148061364198,1,28.241573952846,74.7559496131574,94.7127869893385,1,19.956837376181
"173",73,7,-0.5,58.6697344268407,81.2370311788758,1,22.5672967520351,59.1591749764811,84.7587100537592,1,25.5995350772781,63.3601720685002,79.0011084655702,1,15.64093639707
"174",74,7,-0.5,68.0031249133329,95.699170342472,1,27.6960454291392,59.8059447979735,91.8397888714443,1,32.0338440734708,74.7983387713673,94.5015331634238,1,19.7031943920565
"175",75,7,-0.5,60.5522377319822,92.0366938347739,1,31.4844561027917,55.5830256386389,88.5543023504749,1,32.971276711836,68.6594645682723,91.6331412944692,1,22.9736767261969
"176",76,7,-0.5,61.1578002089337,84.0022948526159,1,22.8444946436822,58.1042444457736,82.1931064769693,1,24.0888620311957,65.6134849868952,81.5688079494466,1,15.9553229625513
"177",77,7,-0.5,59.5865445260121,84.014425632215,1,24.427881106203,57.3928109573269,82.6673853739871,1,25.2745744166602,64.3157170389312,82.5354797313852,1,18.219762692454
"178",78,7,-0.5,60.13586539256,92.923025859844,1,32.787160467284,61.5115308457511,92.1980402250987,1,30.6865093793476,68.8977852009999,91.4740502213553,1,22.5762650203555
"179",79,7,-0.5,65.0817205165821,89.689843169767,1,24.6081226531849,62.6266773932809,87.0451407263613,1,24.4184633330804,70.6943312833958,87.9821330545587,1,17.287801771163
"180",80,7,-0.5,63.4506899414986,90.6338808899831,1,27.1831909484845,57.8449918265266,88.1897435466165,1,30.3447517200899,69.6574258742375,89.8168458251302,1,20.1594199508927
"181",81,7,-0.5,49.2052516120613,91.0250836928933,1,41.819832080832,43.3165104958523,86.9602123344861,1,43.6437018386338,61.917917572398,89.3385026523862,1,27.4205850799882
"182",82,7,-0.5,64.365626937429,89.8127025290751,1,25.447075591646,61.4786736168909,87.8582850923434,1,26.3796114754525,70.2074647320162,88.3498550680235,1,18.1423903360074
"183",83,7,-0.5,58.6201539871826,96.8765495836821,1,38.2563955964996,54.8655867070436,92.8561322419325,1,37.9905455348889,69.9059547698049,95.4913329129296,1,25.5853781431247
"184",84,7,-0.5,64.1363504069091,91.6347910842593,1,27.4984406773502,62.5607951353922,89.9712281757337,1,27.4104330403415,70.3894555796447,91.8184362032441,1,21.4289806235995
"185",85,7,-0.5,65.9521415330191,90.2294226644443,1,24.2772811314252,62.848423521935,87.3631279703142,1,24.5147044483792,71.028098244867,88.2800475601442,1,17.2519493152771
"186",86,7,-0.5,49.6915104348676,82.6619277206715,1,32.9704172858039,50.5373423950653,82.4820189614773,1,31.9446765664119,57.8031581050384,80.8611362118557,1,23.0579781068173
"187",87,7,-0.5,53.7679755180342,75.1661772881469,0,21.3982017701126,54.5740700592895,75.2625348973068,0,20.6884648380172,58.1422064839992,72.4356771802481,0,14.2934706962489
"188",88,7,-0.5,62.2174614836253,89.8661663015627,1,27.6487048179374,60.2754701019109,87.8860100215485,1,27.6105399196376,68.304837801289,88.4121533650979,1,20.1073155638089
"189",89,7,-0.5,51.2457242284311,81.4277687966682,1,30.1820445682372,46.8518618910648,76.3556833515725,0,29.5038214605077,58.4706908890628,79.4555655824099,1,20.9848746933471
"190",90,7,-0.5,58.5314674769756,86.4320275231464,1,27.9005600461707,60.2236824417101,86.1854007333026,1,25.9617182915925,65.0861250951381,84.1432896840628,1,19.0571645889246
"191",91,7,-0.5,66.2314280398175,90.5792401092523,1,24.3478120694348,61.5245530087309,87.3625646495345,1,25.8380116408037,71.5867137038706,89.0427987553912,1,17.4560850515206
"192",92,7,-0.5,58.7464843878898,90.5657322704676,1,31.8192478825778,54.7474756705401,86.5896237979634,1,31.8421481274233,66.4845080996198,90.3836115069042,1,23.8991034072844
"193",93,7,-0.5,63.1111422365241,90.0632677481377,1,26.9521255116136,63.0925261334728,87.9159176486256,1,24.8233915151527,69.5121885530288,88.3669959498093,1,18.8548073967805
"194",94,7,-0.5,68.8002690336903,92.574756755335,1,23.7744877216447,60.4595504039224,88.4891827638484,1,28.029632359926,73.5151327588796,90.9621489638115,1,17.4470162049319
"195",95,7,-0.5,60.2609069286115,86.7401889668727,1,26.4792820382612,60.5523148566234,87.7606265292549,1,27.2083116726315,66.1808730408997,85.1876849200509,1,19.0068118791511
"196",96,7,-0.5,64.6711054860246,87.5566226229135,1,22.8855171368889,59.2765294239081,84.9576614955947,1,25.6811320716866,69.490033787584,85.8799349702361,1,16.3899011826521
"197",97,7,-0.5,67.3900252819837,90.0851238652282,1,22.6950985832445,63.6162759478958,86.5910220159845,1,22.9747460680887,71.9194073216349,88.532170452283,1,16.612763130648
"198",98,7,-0.5,64.9509276529461,89.2831615895644,1,24.3322339366183,63.4442994636074,88.6336044232162,1,25.1893049596089,70.1070453995029,87.2679421047982,1,17.1608967052953
"199",99,7,-0.5,60.9159612976693,89.3003172165583,1,28.384355918889,59.5896137266625,87.83731206211,1,28.2476983354475,67.4749104828253,88.0062035112115,1,20.5312930283862
"200",100,7,-0.5,59.0454549730728,85.7746654387934,1,26.7292104657206,59.6747485853752,85.3700386313099,1,25.6952900459348,64.959587657662,83.4579553667387,1,18.4983677090767
"201",1,7,0,66.261651773943,89.4485609451425,1,23.1869091711995,59.9935233997012,86.564714879231,1,26.5711914795299,71.0862616481345,87.9478634605029,1,16.8616018123684
"202",2,7,0,63.6701809475178,91.3385429846488,1,27.6683620371309,63.6046026697168,89.3280434590415,1,25.7234407893247,70.0585880817268,90.0200954794651,1,19.9615073977383
"203",3,7,0,61.0142979801426,87.3615510813244,1,26.3472531011818,57.9209333022024,84.4742068688426,1,26.5532735666402,66.7136763248706,85.4242795919597,1,18.7106032670891
"204",4,7,0,61.0551941431389,88.3499370664198,1,27.2947429232809,61.4856925160555,88.407500789061,1,26.9218082730055,67.3069389522605,86.3919183230941,1,19.0849793708336
"205",5,7,0,61.6636794614688,86.0916143801041,1,24.4279349186353,60.8160168264247,84.3601974514616,1,23.5441806250369,66.7860629936157,83.8652025722131,1,17.0791395785974
"206",6,7,0,55.2448317201575,85.3106231360801,1,30.0657914159226,56.8906652629044,83.98913816863,1,27.0984729057256,62.6499814521754,83.6780621844414,1,21.028080732266
"207",7,7,0,64.6300467024644,88.8883538331546,1,24.2583071306902,63.5749702279428,87.4541032310743,1,23.8791330031315,69.9702299452867,87.1148472316244,1,17.1446172863377
"208",8,7,0,60.4889772976297,83.9663435451743,1,23.4773662475446,61.2428345040408,84.2978500917373,1,23.0550155876965,65.1040599393224,81.6473418986901,1,16.5432819593677
"209",9,7,0,59.3381033221567,85.5191355358066,1,26.1810322136499,60.6776960532144,88.9125274026504,1,28.234831349436,65.1558632858283,83.5170564230615,1,18.3611931372332
"210",10,7,0,61.4246976148691,90.2994190805074,1,28.8747214656384,60.315407669622,89.3033852853904,1,28.9879776157684,68.5004728511,88.4856763643802,1,19.9852035132802
"211",11,7,0,56.0911596251292,86.2444517121202,1,30.1532920869909,55.7178945084261,85.4134345790189,1,29.6955400705927,62.858424375992,85.0256605824511,1,22.1672362064591
"212",12,7,0,63.0596429770866,88.7871572411792,1,25.7275142640926,63.428695097114,88.4785373425131,1,25.049842245399,68.316056601504,86.7266280707515,1,18.4105714692475
"213",13,7,0,57.7873314739338,92.1457507494115,1,34.3584192754778,53.5619733918332,90.3943956826871,1,36.8324222908539,67.2513156626676,91.102281509824,1,23.8509658471564
"214",14,7,0,65.4215612451458,93.3857520907673,1,27.9641908456215,62.9345279902547,90.051398273028,1,27.1168702827732,71.9483660946129,92.0291210157189,1,20.080754921106
"215",15,7,0,53.8217855061282,82.7039777639874,1,28.8821922578592,52.2392742023827,81.5362063077969,1,29.2969321054142,60.5652557401551,81.2788203084253,1,20.7135645682702
"216",16,7,0,61.9969693770286,92.2182239499199,1,30.2212545728914,61.7085534228117,91.7125683191526,1,30.0040148963409,69.05863889543,91.4977026435228,1,22.4390637480928
"217",17,7,0,56.7030348123153,83.8996445738742,1,27.1966097615589,53.7157793129873,83.2817915041433,1,29.566012191156,62.9592205218685,81.7117833681495,1,18.752562846281
"218",18,7,0,63.3284813846302,87.2818053593794,1,23.9533239747493,59.8427648161045,85.7657282491161,1,25.9229634330116,67.8450841631872,85.1363409074568,1,17.2912567442697
"219",19,7,0,62.6230040505784,87.4795816032235,1,24.8565775526451,60.663746409651,84.6532417778302,1,23.9894953681791,67.7621830982128,85.5604351396984,1,17.7982520414856
"220",20,7,0,48.8608156373032,82.0418814133694,1,33.1810657760662,46.4389790394058,79.891710236447,1,33.4527311970412,57.110417278879,80.4107969091588,1,23.3003796302798
"221",21,7,0,62.9366362242637,84.8332973921292,1,21.8966611678654,60.0606605049462,82.5240557397925,1,22.4633952348464,67.1140133789953,82.6546406602649,1,15.5406272812696
"222",22,7,0,64.1814418744072,89.5819713468057,1,25.4005294723985,62.9489703894262,88.4469412224075,1,25.4979708329813,69.7721833158316,87.8118761468789,1,18.0396928310472
"223",23,7,0,63.049196813699,83.6156306033054,1,20.5664337896064,61.0313550257161,82.6681435687367,1,21.6367885430207,66.7620110017645,81.5457832364516,1,14.7837722346871
"224",24,7,0,53.5153925897999,86.1303419223185,1,32.6149493325186,54.5733513944014,85.5806626126955,1,31.007311218294,61.6936164148882,85.1664945712874,1,23.4728781563992
"225",25,7,0,60.4443454277263,82.3542774493682,1,21.9099320216419,58.6039489681107,81.392421516228,1,22.7884725481173,64.727668279293,80.1822737636007,1,15.4546054843077
"226",26,7,0,60.5929665209678,83.4216449092862,1,22.8286783883184,56.8581539808301,79.875667417661,1,23.0175134368309,65.3396580443931,81.3069618083883,1,15.9673037639952
"227",27,7,0,58.1112218171787,86.7943386130209,1,28.6831167958421,56.6741855545062,85.6842153373135,1,29.0100297828073,65.290681172529,85.6758849536789,1,20.3852037811499
"228",28,7,0,57.7904494725834,80.3421554715659,1,22.5517059989826,57.861331029089,80.9562491527648,1,23.0949181236757,62.2115627060974,78.1824874031628,1,15.9709246970654
"229",29,7,0,57.5529004391613,83.1317036167119,1,25.5788031775506,58.163545418822,84.4026908204072,1,26.2391454015852,62.6507567416812,80.8522209212077,1,18.2014641795264
"230",30,7,0,59.3026237210351,89.9692469257504,1,30.6666232047153,52.2591054863354,86.3508174106764,1,34.0917119243411,66.6825414617475,87.9647750832629,1,21.2822336215154
"231",31,7,0,61.2249664286292,83.8175524826966,1,22.5925860540674,60.9333880039253,83.3100513512347,1,22.3766633473094,65.4984561931569,81.6870426999028,1,16.1885865067459
"232",32,7,0,53.0864646987809,81.9511632975116,1,28.8646985987307,55.0634338014248,84.3244235212841,1,29.2609897198593,59.6056027827055,79.8528926323522,1,20.2472898496467
"233",33,7,0,62.9497655563211,87.9250531491457,1,24.9752875928246,61.2703924686049,85.9553044899052,1,24.6849120213003,68.3625076284677,85.9609151968578,1,17.5984075683901
"234",34,7,0,64.023158989285,81.9035423243548,1,17.8803833350698,61.0326655904996,79.6482272215567,1,18.6155616310571,67.5344246424686,79.309292107882,1,11.7748674654134
"235",35,7,0,66.9110854669799,88.7064385030501,1,21.7953530360702,62.1229694313188,84.8628383734758,1,22.739868942157,71.0451228395608,86.5388537080926,1,15.4937308685318
"236",36,7,0,59.9598319031789,86.7147354533147,1,26.7549035501358,59.0057703302687,85.0757472739313,1,26.0699769436626,66.3782883537856,85.2568492982257,1,18.8785609444401
"237",37,7,0,58.3683171233981,86.5891531611314,1,28.2208360377333,54.9936598478288,84.5249389199824,1,29.5312790721537,65.1474861648762,84.397199089234,1,19.2497129243578
"238",38,7,0,58.9501104186177,83.2340959545289,1,24.2839855359112,54.8406215252136,80.7253770929914,1,25.8847555677778,63.7420078151319,80.6351251157372,1,16.8931173006053
"239",39,7,0,63.0895871520725,89.7781703495095,1,26.6885831974369,61.0193624096812,88.4747893762498,1,27.4554269665686,68.6140118049548,87.8971757049335,1,19.2831638999787
"240",40,7,0,58.0002557976063,77.8581020684941,1,19.8578462708878,57.2556974358678,77.2382188358968,0,19.9825214000291,62.103366032002,75.910930193307,0,13.8075641613049
"241",41,7,0,60.9997673954447,90.8103886167258,1,29.8106212212811,60.1456710229765,89.9500678653835,1,29.804396842407,68.6162424108142,89.6175928710023,1,21.0013504601882
"242",42,7,0,61.6351748794607,85.3955243168402,1,23.7603494373795,60.0198092591148,84.0049634285895,1,23.9851541694748,66.512318512144,83.7432170753869,1,17.2308985632428
"243",43,7,0,63.0537973567119,85.5936811011712,1,22.5398837444593,63.2768378342082,84.5353180278492,1,21.258480193641,67.1463013260375,82.9662847073201,1,15.8199833812827
"244",44,7,0,54.5400554175282,86.5249433157796,1,31.9848878982514,53.8872218000975,84.8301893892618,1,30.9429675891643,62.8194119004642,85.2487998169842,1,22.42938791652
"245",45,7,0,61.9760676882116,83.058384919608,1,21.0823172313965,60.1559695856451,81.8047890332544,1,21.6488194476094,65.6322375193645,80.227253360295,1,14.5950158409304
"246",46,7,0,60.8424440719365,87.9158904906469,1,27.0734464187103,57.3367561823563,86.9679282101051,1,29.6311720277488,66.949847849824,86.2596788488348,1,19.3098309990108
"247",47,7,0,59.544515815604,75.6797177988178,0,16.1352019832138,58.0053407224868,74.3840435062822,0,16.3787027837954,62.282005003605,73.3093892124208,0,11.0273842088158
"248",48,7,0,64.6768573528253,86.8036474046188,1,22.1267900517936,63.7896020439966,85.4056178481923,1,21.6160158041957,69.1848305632929,84.7064347476783,1,15.5216041843854
"249",49,7,0,59.3594017211244,84.5850920555104,1,25.2256903343861,57.201486675622,82.8249628663195,1,25.6234761906975,64.6535378951505,82.2312898192299,1,17.5777519240793
"250",50,7,0,62.7737487176917,87.2708043569393,1,24.4970556392476,63.1261527770123,87.5017230124574,1,24.3755702354452,67.7088095248097,85.6935957848344,1,17.9847862600246
"251",51,7,0,54.6896173537078,77.752146269174,1,23.0625289154661,55.4396873831674,79.7358712631376,1,24.2961838799703,59.4098812395293,75.9171672497304,0,16.5072860102011
"252",52,7,0,60.7647672211384,87.0353467732711,1,26.2705795521327,60.8284939592692,85.8959611565055,1,25.0674671972364,66.7725857033102,85.0101389869714,1,18.2375532836613
"253",53,7,0,63.4785890001185,86.4475890278851,1,22.9690000277666,59.8258642062467,84.7343260301979,1,24.9084618239512,68.3041294836304,84.7438706427262,1,16.4397411590957
"254",54,7,0,62.3469875141006,85.8373774199707,1,23.49038990587,58.5363784312684,84.6223039787741,1,26.0859255475057,67.026783635342,83.5775474872309,1,16.5507638518889
"255",55,7,0,58.5070969911869,79.9034259746474,1,21.3963289834605,60.2453855765774,81.9944046219883,1,21.749019045411,62.4014706718858,77.4322307648043,1,15.0307600929185
"256",56,7,0,57.3659017675058,82.3108822586513,1,24.9449804911455,58.6412931954869,84.6889132715017,1,26.0476200760148,62.9291852693141,80.10084619848,1,17.1716609291659
"257",57,7,0,51.7326740506883,77.1199544135131,0,25.3872803628247,54.3801350701148,83.1659615851674,1,28.7858265150526,57.3368368234572,75.1996963204299,0,17.8628594969727
"258",58,7,0,55.0548193165991,87.477825567411,1,32.4230062508119,56.2110849325168,91.1816159066486,1,34.9705309741318,63.6877542172852,86.1132513101721,1,22.425497092887
"259",59,7,0,62.8360885948551,90.9264343884895,1,28.0903457936344,60.166116208069,88.825239719931,1,28.659123511862,69.7128126237515,89.9725815433063,1,20.2597689195547
"260",60,7,0,62.4181288515994,83.3822037946672,1,20.9640749430678,62.5517128430356,84.7116236555231,1,22.1599108124875,66.1156316470846,80.9977508870116,1,14.882119239927
"261",61,7,0,56.9507661658029,82.8660557975957,1,25.9152896317929,56.653850170572,81.327424571794,1,24.6735744012219,62.5133672101038,80.6960562532527,1,18.1826890431489
"262",62,7,0,53.8693421645827,77.3389368469795,1,23.4695946823968,54.5524537179522,75.8368928369493,0,21.2844391189972,58.6853209330075,75.2825654651679,0,16.5972445321604
"263",63,7,0,54.6777526564234,71.2363951662351,0,16.5586425098117,55.7867890662071,71.6912336268635,0,15.9044445606564,57.7274171614978,69.2675797520786,0,11.5401625905808
"264",64,7,0,70.4926397403579,95.3172967508495,1,24.8246570104916,66.3712164929589,91.0609708887393,1,24.6897543957804,76.351771264461,94.4957375336504,1,18.1439662691895
"265",65,7,0,60.3875349897435,79.104878881087,1,18.7173438913436,59.0173876104689,77.6680103258384,1,18.6506227153695,63.8104802213432,76.3985795450134,0,12.5880993236702
"266",66,7,0,62.0611350380589,90.1704107746746,1,28.1092757366157,59.5021730042076,87.7690286057495,1,28.2668556015418,68.4658127276176,89.6892578918584,1,21.2234451642408
"267",67,7,0,61.0981759273395,90.6547083544022,1,29.5565324270628,61.3513957476819,92.4010963883612,1,31.0497006406792,68.824972040364,89.6791531789725,1,20.8541811386084
"268",68,7,0,58.4498263360053,84.5409817390469,1,26.0911554030416,58.5961291088895,85.0159400059936,1,26.4198108971041,64.2089404862747,82.4909134751334,1,18.2819729888587
"269",69,7,0,58.5212323423431,85.965390699895,1,27.4441583575519,59.4037191711749,86.4055730865674,1,27.0018539153926,64.8009488732175,84.1825828132264,1,19.3816339400089
"270",70,7,0,63.198215173654,90.2322667207683,1,27.0340515471143,62.5740976650282,88.8699170824563,1,26.2958194174281,69.5662838839077,88.9518574401784,1,19.3855735562707
"271",71,7,0,50.6238194855541,81.6206250889237,1,30.9968056033696,51.4992322467533,82.7530256136333,1,31.25379336688,58.7653125316437,80.3635846784063,1,21.5982721467626
"272",72,7,0,67.7578667707234,91.928593995152,1,24.1707272244286,62.1097946111617,88.6147868654909,1,26.5049922543291,73.1231106334676,90.6886148310715,1,17.5655041976039
"273",73,7,0,69.6417325252833,91.3290782879595,1,21.6873457626762,63.3818352426762,86.5333632390565,1,23.1515279963803,73.7785826073529,89.4110437673663,1,15.6324611600133
"274",74,7,0,52.639973928273,82.7779643365016,1,30.1379904082286,54.6923765329849,84.2292905872306,1,29.5369140542457,60.3918964377259,80.9509727467144,1,20.5590763089885
"275",75,7,0,54.7152092122414,83.711938379621,1,28.9967291673796,57.086575437987,84.740532486131,1,27.653957048144,61.5168281121851,82.1302893373153,1,20.6134612251301
"276",76,7,0,57.2490697634187,83.4423003392468,1,26.1932305758281,56.9230446477511,83.3527613476921,1,26.429716699941,63.1176701282385,81.0668124867009,1,17.9491423584624
"277",77,7,0,60.3660418139585,84.7694925971537,1,24.4034507831952,61.0193771353002,86.215741724403,1,25.1963645891027,65.5062022005346,82.9293370512275,1,17.4231348506929
"278",78,7,0,61.0038815740571,82.3496793497439,1,21.3457977756868,62.0364958464894,83.6169233903435,1,21.580427543854,64.7314396015503,80.0033168523672,1,15.2718772508169
"279",79,7,0,68.4158741961617,91.2797973321854,1,22.8639231360237,57.5910679116147,87.9197116121025,1,30.3286437004878,73.0983759079531,89.3548701231335,1,16.2564942151804
"280",80,7,0,67.8414261390001,88.3738586529495,1,20.5324325139493,61.0432217959783,84.5704845257418,1,23.5272627297635,71.8638006246037,86.2853540924007,1,14.421553467797
"281",81,7,0,66.3810574320976,94.9738208144072,1,28.5927633823096,59.5174580656869,92.102148163209,1,32.5846900975221,73.5723828370969,94.4160898312219,1,20.843706994125
"282",82,7,0,53.6973428743314,77.1717146708458,0,23.4743717965144,53.4915779692105,76.6479554933972,0,23.1563775241867,58.3006891920204,74.8973337912035,0,16.596644599183
"283",83,7,0,64.0116068891602,90.588164195846,1,26.5765573066859,62.0894878954504,88.425430632189,1,26.3359427367386,69.8451659633363,89.7935799245452,1,19.9484139612089
"284",84,7,0,58.7801082516459,87.0764292050818,1,28.2963209534359,58.2367841075629,85.7367035275579,1,27.499919419995,65.4587785325617,84.5900718387225,1,19.1312933061608
"285",85,7,0,58.3193795179522,84.9382105449613,1,26.6188310270091,57.8007613640124,84.0042154566331,1,26.2034540926207,64.8182918441496,82.9069201839323,1,18.0886283397827
"286",86,7,0,67.9915517798337,88.9372736766371,1,20.9457218968034,58.5290869017314,84.9837311509906,1,26.4546442492593,71.6918233614134,87.088573525137,1,15.3967501637236
"287",87,7,0,55.869950160895,76.7173469261768,0,20.8473967652818,56.4813679250313,77.5904617364004,1,21.1090938113691,59.993782384702,74.5168216686809,0,14.5230392839789
"288",88,7,0,62.6757227517894,91.2463272355787,1,28.5706044837893,60.5029440259663,90.4337805574505,1,29.9308365314842,69.6421732202203,90.1885746890226,1,20.5464014688023
"289",89,7,0,60.4162279634041,87.5525670218178,1,27.1363390584137,61.3781029731616,87.9851071647565,1,26.6070041915949,66.8102552310544,85.8222842351656,1,19.0120290041112
"290",90,7,0,57.1933839292842,80.0473912910804,1,22.8540073617962,60.561939747828,90.0508611348144,1,29.4889213869864,61.4620158737959,77.4711009537147,1,16.0090850799187
"291",91,7,0,54.5254357753775,83.2136160867431,1,28.6881803113656,54.951486779624,81.7081272713852,1,26.7566404917612,61.0912044538939,81.6090922393483,1,20.5178877854544
"292",92,7,0,59.1023935348576,78.4990235014533,1,19.3966299665958,59.7807436430286,78.7956569227439,1,19.0149132797153,62.7401298050296,75.8245571338686,0,13.084427328839
"293",93,7,0,59.1890498297975,83.6803372251018,1,24.4912873953043,57.9897322934308,82.632441149913,1,24.6427088564823,64.3053180129282,81.157411541552,1,16.8520935286238
"294",94,7,0,52.522624729945,78.477275991711,1,25.954651261766,54.0525676330797,79.1801408444186,1,25.1275732113389,58.1686362175455,76.0052502252657,0,17.8366140077202
"295",95,7,0,58.4444892709082,90.8634678132027,1,32.4189785422944,57.0476085131412,87.4478336250087,1,30.4002251118675,66.452354202137,89.6910334399397,1,23.2386792378027
"296",96,7,0,62.4287811099795,91.3998275413836,1,28.9710464314041,60.2752063010448,89.6970369155049,1,29.4218306144601,69.7626347969522,90.31041793015,1,20.5477831331978
"297",97,7,0,53.8905413920788,81.7235248185731,1,27.8329834264943,52.2667510130384,78.9196239899746,1,26.6528729769361,60.3780897645004,79.6428966797628,1,19.2648069152624
"298",98,7,0,63.9579011247902,91.7610922004131,1,27.803191075623,59.4526324934715,87.2190674059635,1,27.766434912492,70.8160481077596,90.2301967420294,1,19.4141486342699
"299",99,7,0,58.0951695546809,90.67665371416,1,32.581484159479,57.6729845185173,89.8328945566164,1,32.1599100380991,67.3672962946664,89.868751534108,1,22.5014552394416
"300",100,7,0,62.1084383720132,81.9617434754539,1,19.8533051034407,61.1416425012908,82.2709058059974,1,21.1292633047066,65.5439158657758,79.4043703742871,1,13.8604545085113
